UniqueCount	AmbigCount
2	1112
0	350
6	1107
0	84
0	29
3	772
0	638
4	100
27	49
0	7
0	194
1	161
4	177
1	189
2	187
0	192
0	189
0	186
0	4
0	31
10	269
10	318
12	341
0	268
0	283
0	309
0	282
0	292
4	332
10	187
0	27
0	1
0	5
18	5
7	5
0	0
3	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
79	13
1	13
0	0
4	50
2	50
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	34
6	34
1	328
14	394
1	390
0	332
3	0
0	13
31	21
0	263
2	10
1	649
0	666
1	3247
3	3315
0	3207
3	68
0	252
0	1
56	241
3	0
1	469
0	230
2	332
0	3156
0	552
0	1
0	1054
0	3213
2	378
0	2179
4	3977
0	1039
6	3409
16	1573
0	732
0	1616
1	3630
3	392
14	717
64	3106
25	663
0	11
1	3285
5	3223
13	1190
5	1244
2	326
73	1
8	2941
35	130
1	1133
20	1831
5	95
14	72
5	184
6	2201
1	1879
0	2184
1	12
0	0
0	6
0	4
0	8
0	2
2	4957
9981	41373
522	41327
6	41032
1	36383
0	6145
0	4982
9	4972
1	0
1	0
19	43
0	0
5	5
15	50
0	0
0	0
0	15
4	4
1365	2184
0	34
26	2160
13	804
4	24
2	4
0	24
0	0
189	0
0	722
0	773
1	618
0	614
0	619
0	660
0	658
0	773
0	479
1	14
7	0
5	0
0	0
0	0
9	0
0	0
0	0
5	116
6	70
0	9
0	13
0	4
0	2
0	2
1	73
0	56
0	2
0	70
0	2
0	38
0	49
0	53
0	6
0	0
0	0
0	27
0	32
0	31
29	35
0	29
0	33
0	34
0	27
0	14
0	6
0	13
0	9
0	3
0	11
1	11
4	0
0	8
0	2
0	2
2	5
0	0
0	12
0	25
0	27
0	27
0	27
0	27
0	27
0	27
0	27
0	24
0	27
1	27
0	27
0	27
0	27
0	24
0	27
0	3
0	2
0	2
0	1
0	0
0	2
0	7
0	7
0	4
0	4
0	4
0	0
1232	149
6	133
16	50
3	9
0	8
0	0
1	0
0	0
0	0
0	0
0	0
16	259
9	79
10	65
0	64
43	168
7	85
0	99
0	22
0	300
37	291
0	29
0	19
0	9
330	15
0	15
86	97
4	1
2	82
13	41
0	52
0	54
8	46
0	19
5	305
0	1183
0	1270
0	649
1	805
19	885
0	935
0	1174
3	987
15	328
0	673
5	968
10	1070
0	477
10	813
0	343
0	154
56	472
8	203
0	465
4	58
0	319
1	316
12	319
20	135
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
7	129
80	251
4	211
23	210
5	124
4	85
1	204
2	109
0	57
0	68
4	59
0	25
6	18
0	130
0	105
0	27
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
2	0
883	64
107	64
8	29
15	0
0	168
0	45
0	165
0	164
3	159
1	6
2	1
2	2
0	0
1	0
318	154
58	97
14	116
0	21
0	21
0	0
0	0
0	1
0	0
0	1014
76	168
116	4206
3	3443
46	4309
12	798
1	4121
1	1019
11	491
0	3202
0	0
13	0
7	3
0	0
0	9
70	38
0	28
0	19
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	494
17	506
2	336
0	2
0	213
1	205
0	12
5	217
1	5
3	8
0	0
0	0
2	0
0	11
12	159
20	142
0	5
0	15
0	5
9	28
0	1
0	1
2	1
0	0
1	0
0	0
6	0
0	0
0	0
5	0
0	0
2	28996
71	18941
0	19510
5	22913
157	24468
0	9662
0	8157
0	6864
4	1766
13	6535
8	3555
1	396
0	432
10	1279
18	1465
19	2
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2405	401
21	13
87	390
0	319
0	329
1	333
2	327
0	259
2	240
0	102
0	0
150	5
1	0
0	0
3	2
2	0
0	0
0	0
0	0
0	2
0	8
0	8
0	8
0	2
0	6
567	990
4	966
0	515
21	15
0	6
0	15
0	10
2	0
23	3
0	3
0	3
7	0
0	0
0	0
433	355
70	0
2	224
81	119
1	152
4	0
5	19
143	3147
0	3020
5	5
7	1537
2	43
8	139
125	0
0	0
0	0
2	4364
0	4292
9	835
109	3788
4	4495
0	336
0	0
1	0
0	0
50	207
41	207
1	70
0	23
1	0
0	0
4	813
752	1478
0	1457
146	1298
2	10
5	0
6	116
0	216
80	235
4	41
1	12
8	0
1	0
0	0
0	35
0	0
0	0
82	1993
6	2669
2	2671
47	59
7	6
0	214
23	348
0	66
6	216
0	24
0	0
0	0
0	0
0	843
0	819
0	875
4	68
0	696
0	691
0	687
0	687
0	836
0	723
0	2
1	41
0	688
2	673
0	670
4	0
0	6
1	4
0	19
0	19
0	71
0	9
0	0
0	17
0	3
0	0
0	0
16	1
0	0
0	0
0	0
0	0
0	552
23	3
6366	2402
2	157
0	914
3	300
2	689
2	38
3	935
1	251
0	0
0	59
0	16
0	955
0	31
0	4
16	992
0	4
42	376
2	325
0	296
1	1
818	213
0	144
11	212
3	0
16	2
526	39
0	38
0	0
1	0
1	0
9	172
0	2
0	0
4	170
0	0
18	157
3	16
0	60
0	0
1	0
0	0
3	5
0	13
0	17
1	0
2	13
0	0
0	982
0	3639
0	1474
19	1532
1	1291
0	405
16	941
13	1056
40	4374
1	1569
0	652
1	2132
0	1639
0	1271
0	1430
0	1473
0	987
0	1319
66	64
0	687
0	449
0	448
0	193
2	86
1	99
0	45
0	19
0	211
4	1202
3	1142
0	237
23	25
3	24
0	129
6	150
0	44
36	62
0	62
5	0
0	0
0	0
0	0
6	119
133	323
0	43
2	22
1	186
4	85
4	4422
109	4632
39	914
0	72
43	168
0	393
0	37
0	13
10	6
9	163
1	704
11	0
5	2
1	2
13	1400
1954	1539
2	107
4	91
1	74
33	139
15	38
0	0
0	0
0	0
0	1
0	1
0	0
0	0
646	27
0	29
1	10
26	6
0	0
0	0
0	0
4	1
3	0
0	1
0	0
2	3
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	56
0	27
0	76
0	76
1	39
0	36
0	56
0	13
0	12
37	55
2	15
0	48
0	916
16	916
0	633
0	578
0	711
1	177
18	319
1	225
8	113
24	2
1	94
1	90
4	84
30	5
3	330
0	100
0	288
2	110
0	56
0	89
0	54
0	70
0	24
0	16
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	1
0	0
1	571
0	529
0	529
1	556
0	158
1	113
0	151
2	142
0	120
0	124
0	99
0	32
1	27
0	54
0	43
9	11
0	25
0	5
9	0
0	408
0	428
8	31
2	167
0	125
1	50
0	50
1	53
4	2
2	11
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
81	4
3	6
4	6
0	1
3	0
350	623
0	610
47	481
0	171
24	77
470	517
0	133
3	125
2	31
0	81
1	45
4	254
3	0
0	3881
0	3880
2	3920
9	2172
10	3916
4	2954
0	310
0	261
4	467
0	3869
0	4151
0	3781
16	922
0	2702
0	3665
0	3867
7	103
3	3945
0	31
0	331
1	3971
0	3944
0	4213
1	3939
0	3945
1	4118
7	311
11	3652
0	553
0	3027
22	2787
1	1316
0	1142
0	0
1	138
52	224
4	144
0	100
0	4
3	56
3	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	902
0	16
2	890
3	70
0	0
0	0
0	0
9	2782
0	2791
3	1
0	14
0	1731
0	741
9	598
26	176
5	106
7	46
0	672
0	618
0	296
0	2
0	24
0	24
6	283
0	42
0	53
2	2
0	2
1	14
5	14
0	2
141	14
1	3
1	12
1	1
0	0
0	0
0	2
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	11
0	0
0	12
0	3
0	3
0	9
0	9
2	5
0	7
0	6
0	0
0	0
0	0
0	1696
0	2
1	79
5	1696
2	250
0	29
0	5
107	2027
1	2001
10	13
0	11
2	31
1	14
69	12
34	0
0	0
0	40
0	40
14	19
0	40
12	66
0	9
0	66
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	11
2	11
0	0
1	2
0	80
1	69
0	8
1	77
0	84
0	67
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	4
0	1
0	1
0	3
1	0
0	0
0	0
0	0
1	0
0	0
6	2
0	1
3679	142
1	142
0	19
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	207
0	215
2	180
0	150
0	38
0	86
0	57
1	60
0	61
0	56
3	23
3	276
5	1019
0	1076
1	283
0	1081
15	56
0	17
0	2
0	9
0	20
1	0
4	0
268	3
6	0
2	6
0	0
0	0
1423	820
21	123
20	25
0	455
3	41
50	0
1	582
0	0
9	1703
47	1591
1	67
3	1565
1	212
0	0
0	0
3	0
7	1
3	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	13
0	0
7	2
0	7
0	0
0	0
7	95
32	151
0	70
1	0
68	0
14	1526
3915	1583
2	411
0	552
0	350
8	57
1	0
1	48
0	53
0	435
2	336
2	406
0	63
4	1
1	9
1	4
0	6
0	1
1	68
0	135
0	17
2	109
0	75
0	0
0	0
0	0
0	0
0	0
0	0
0	21
1	19
0	22
0	22
0	2
0	3
0	2
0	4
0	0
1	5
1	0
0	4
0	5
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	18
0	3
0	5
0	10
1	0
0	0
0	0
0	67
15	67
0	25
0	15
0	12
0	10
0	1
0	1
0	1
89	0
32	6
2	6
1	0
498	82
17	32
0	32
103	52
0	1
12	361
84	2174
0	241
8	2235
3	53
0	293
0	385
8	2169
5	293
3	0
0	1
4	2
0	1
0	1
2	0
0	0
0	148
2	468
21	814
6	0
2	740
0	96
0	69
0	676
1	168
51	437
0	177
11	10
49	0
56	13
0	10
0	10
10	3
7	0
0	0
28	4064
10	12
0	14
0	2
0	0
0	0
0	0
454	1436
102	1212
38	26
34	454
190	369
365	88
0	0
2	181
0	267
11	309
65	361
17	168
25	190
21	57
0	11
5	6
0	0
0	0
0	2207
0	0
0	0
0	0
0	0
0	0
0	13
28	94
0	82
0	37
0	21
0	1
32	14
0	11
0	6
3	5
1	1
0	8
0	2
9	0
0	1
2	15
0	13
4	5
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	15
4	13
0	2
0	11
0	11
0	5
0	21
0	21
0	21
4	9
0	5
0	11
0	11
0	5
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	231
4	270
0	267
1	83
0	47
1	16
6	60
0	22
0	3
0	13
0	77
0	28
0	41
0	44
0	2
323	1086
1	70
0	70
1	551
0	770
3	716
1	720
7	53
26	15
0	13
0	11
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
2192	3282
0	187
7	3095
40	330
23	271
5	0
4	291
0	282
0	236
3	5
0	6
3	107
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	56
0	87
0	83
1	58
0	5
1	9
0	0
0	0
204	43
0	10
0	41
28	50
61	177
2611	6090
10	1579
147	130
0	60
0	12
0	251
25	12
6	69
9	32
51	226
11	1382
2	3121
2	84
11	10
14	2638
0	0
5	6
7	6
0	2098
0	1956
0	1964
4	1175
0	1345
20	1278
0	1881
0	1911
0	1924
0	1942
8	1834
0	1920
21	1945
11	951
0	1938
3	1566
37	446
0	1021
0	100
0	244
0	148
12	36
0	15
0	12
11	1
0	86
0	24
1401	55
4	6
0	48
1	0
23	4
3	8
0	0
21	2
1	0
693	1108
13	984
0	246
7	132
8	439
2	0
18	415
6	416
0	296
0	315
0	292
73	50
3	5278
17	3905
0	4486
15	1075
213	4068
2	4058
6	3363
0	4004
0	3934
0	4301
0	2620
0	600
0	564
0	552
255	129
0	0
0	852
6	807
72	1953
2	63
7	0
0	3
8	871
0	824
12	1006
8	5
0	828
0	0
0	0
0	130
0	28
0	42
0	30
0	209
0	27
0	209
30	207
0	28
0	209
0	27
0	210
0	32
0	209
0	1065
0	153
0	33
18	0
1	0
0	284
11	391
0	164
0	4
0	133
1	155
1	32
2	32
0	0
0	0
885	97
6	96
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
1	0
0	0
0	0
0	0
0	2
0	2
1	2
6	2
1	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
33	13
0	13
0	0
375	0
0	0
0	0
0	12
8	12
413	628
39	573
0	519
0	0
379	392
76	5471
0	5433
2	17
0	278
19	217
0	14
15	558
0	511
0	511
0	587
0	511
4	356
4	340
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
155	6337
0	6246
294	4188
0	575
12	399
1	584
47	2288
2	1694
425	1275
38	1394
12	197
0	27
10	159
13	22
10	5534
0	8264
0	8315
0	8292
1	8263
0	7972
8	8093
234	8097
0	8232
0	7379
4	1007
0	7215
0	7225
0	7214
33	683
13	2
0	2036
0	2036
0	752
3	507
0	62
2	12
249	0
0	0
0	0
17	0
0	0
0	0
4	0
0	364
0	362
0	234
0	314
0	19
0	233
1	230
2	160
0	26
0	46
0	31
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	3
0	80
0	0
0	110
5	1
0	202
13	231
33	25
12	22
0	179
4	42
12	124
0	9
0	113
2	48
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
2	2
0	2
0	2
0	2
0	2
0	2
0	1
0	0
0	0
0	0
0	0
6	3658
0	3496
210	1200
2	28
45	3244
63	93
20	22
1	226
0	582
2	476
132	2062
7	869
3	51
0	145
13	93
0	0
0	0
0	0
0	0
173	115
3	54
0	1
0	9
0	12
0	1
0	5
0	1
1	2
0	4
0	1
0	3
0	21
0	15
1	6
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	2
1	38
1	31
0	48
2	48
0	11
0	13
0	19
18	43
0	1
0	38
15	8
29	6
0	2604
0	7691
1	0
0	0
2	7652
0	7701
5	4837
0	7700
0	2705
0	6674
1	3414
0	4069
2	2509
752	8403
1	673
1	566
0	2743
4	7700
0	7585
9	7566
34	7643
31	7511
90	7762
35	5911
20	7849
27	2222
2	6453
0	1873
12	0
1	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
10	727
0	2135
0	2102
0	1734
0	612
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	1
1	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2908
0	2893
60	1446
0	3378
0	2894
0	3376
0	3403
0	3033
0	2845
0	3067
0	3263
20	3223
1	3258
0	3024
0	2870
0	2914
0	3129
0	3288
0	1560
0	1535
0	1395
55	3175
0	3183
0	3196
0	3374
0	2360
1	49
36	995
18	1285
0	497
16	463
2	345
0	185
0	266
3	181
1	194
1	2
0	0
0	0
850	1507
6	1426
17	490
3	39
0	0
0	0
0	0
5	0
1	0
1	0
0	496
0	309
0	273
54	399
0	495
0	6
2	0
73	10
0	1814
0	13897
78	13597
0	12303
12	8069
130	12646
5	9877
1	8068
0	6894
0	1732
5	747
4	1643
8	246
25	481
14	481
0	3
0	3
0	2
0	4
0	1
0	2
0	1
4	3
0	0
0	0
0	0
1	2
0	2
1	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	2
0	0
1	0
808	28
10	28
0	0
1	3
0	3
1	0
0	0
0	0
0	0
0	0
0	0
0	0
28	4832
198	1533
13	4953
0	4827
5	4811
3	4314
1	0
2	3
0	2
0	3
1	0
2	1
0	0
0	1
0	0
4	1521
1	1495
0	1554
4	95
243	969
62	201
1	809
47	231
0	71
0	66
0	63
0	140
3	141
0	76
1	36
0	133
0	66
0	159
1	146
0	157
0	25
1	103
0	1
0	45
1	55
0	7
0	23
0	23
0	6
0	0
9	4
6	4
0	2
0	152
0	125
3	146
0	72
13	22
1	8
17	36
3	2
0	9
313	0
29	1
0	0
0	0
0	0
0	0
0	6018
6	238
10	1640
530	6734
0	72
551	4951
0	2505
0	1914
20	2275
45	1586
4	360
4	1660
0	1465
0	3571
1002	1404
0	992
222	1434
1	437
0	647
68	858
10	41
0	0
0	0
0	2
0	2
0	0
5	0
0	0
0	0
10	3
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	6
0	6
0	6
0	0
0	6
0	6
0	6
1	6
0	0
0	0
0	0
0	128
0	118
0	91
11	115
6	39
0	30
13	30
0	6
0	5
6	5
7	2
0	0
1	862
3	843
11	73
7	136
23	166
4	54
18	12
1	0
0	0
0	0
0	0
0	0
0	0
11	548
0	434
372	600
13	412
3	436
0	271
1	137
0	156
1	19
0	120
3	0
0	3
0	3
0	0
0	0
0	0
0	1103
0	464
7	218
9	1529
0	146
717	962
0	6031
486	6124
11	1015
0	5455
0	3252
0	845
0	764
0	447
3	588
0	870
6	188
16	142
16	312
16	78
24	731
0	0
1	1135
1	8249
7	91
7728	8236
0	0
46	1120
9	1121
0	265
0	79
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
621	791
2	499
3	288
41	7
56	2
8	0
1	260
4	1164
47	2213
0	220
0	176
8	1435
28	1409
1	1040
0	26
0	36
13	437
0	1775
0	165
1	139
0	123
0	128
12	5
1	3
0	7
0	7
29	1
34	2
5	0
4	4
0	0
0	0
0	5
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
6	498
0	655
4	1027
677	1185
3	407
7	21
0	5
0	1
0	5
0	2
0	2
0	4
0	3
0	3
0	0
0	0
0	10
3	2083
129	2731
1	2445
3	85
70	487
0	4
28	466
2	41
4	28
7	67
0	74
5	0
25	303
52	263
0	253
11	13
19	193
5	4
0	40
1	86
1	0
28	1601
1	1689
1	542
0	788
0	45
0	12
