UniqueCount	AmbigCount
9	156
0	151
0	169
0	168
0	144
0	158
0	165
33	32
0	10
0	156
0	15
0	128
0	32
1	1
0	29
0	169
0	86
0	21
0	144
0	115
2	4
1	12
0	125
1	26
2	9
0	3
0	18
0	20
0	19
0	49
0	41
0	41
0	0
0	0
0	1
1	0
0	0
0	0
0	1
0	0
0	0
0	0
9	755
0	743
0	685
0	680
1	649
1	590
0	588
0	590
0	167
2	0
1	196
9	1231
0	1226
1	368
6	187
2	0
3	1
0	0
10	602
1	571
0	87
2	459
0	534
0	398
0	518
0	541
0	546
0	406
10	8
0	38
0	18
0	1
0	212
0	2
0	20
0	103
3	215
8	66
34	24
2	17
1	4
146	424
5	1
6	1
0	0
0	1
2	167
17	21
0	165
0	90
17	867
0	779
11	706
0	246
0	8
4	64
0	30
0	9
6	52
0	18
6	7
1	45
1	232
0	243
2	243
4	223
0	2
137	4750
0	7490
36	8049
23	476
10	982
1	885
68	934
1	391
4	23
2	2987
0	1
0	1
0	1
0	0
0	0
0	0
7	0
0	0
0	5
0	6
0	1
0	1
0	0
0	0
0	2
0	0
0	2
0	0
0	2
3	0
0	0
0	0
6	0
0	0
0	0
0	0
0	10
0	25
0	7
0	16
0	24
0	11
0	2
0	17
0	18
0	8
0	0
0	21
0	5
0	1
0	12
0	3
0	7
0	0
0	19
0	0
0	0
3	187
0	28
0	2
0	3
0	3
0	2
0	180
0	23
3	179
0	36
0	38
0	36
0	37
0	36
1	67
0	49
0	37
1	33
0	26
0	23
0	1
0	149
0	64
1	112
0	74
0	1
8	0
5	0
3	0
2	18
0	18
7	77
0	82
0	54
26	54
0	12
0	62
1	56
5	56
0	54
0	14
0	61
2	0
0	0
0	0
2622	159
1	0
0	53
4	106
0	8
4	8
0	52
5	29
5	52
0	1
2	6
0	5
3	9
0	22
9	2
0	6
0	1
0	0
28	0
0	0
9	0
1	677
0	62
3	783
1	122
6	41
2	438
2	111
61	220
5	161
0	164
0	165
0	78
0	104
0	22
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
1	1
0	0
1	0
0	0
2	182
0	171
0	124
0	21
0	4
0	2
1	2
0	7
0	20
3	7
4	1
0	6
0	0
0	10
0	10
0	6
0	1
0	3
1	0
7	7
0	0
0	11
0	12
1	12
0	12
0	11
1	72
0	61
0	10
0	11
2	11
6	51
0	67
0	2
0	12
0	0
0	6
0	0
1	0
0	0
0	1
0	1
0	18
0	17
0	18
0	18
0	1
0	18
0	1
0	0
0	0
0	0
0	17
0	0
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
9	112
0	112
0	111
0	24
0	7
0	9
0	84
0	0
29	17
0	15
0	0
0	16
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
45	202
0	202
2	171
7	172
3	3
0	67
0	57
1	18
0	4
0	51
0	72
0	43
0	243
0	228
0	119
0	220
0	221
0	94
0	95
0	88
0	83
0	204
0	66
2	1
0	88
0	30
1	0
0	0
0	3
0	5
0	16
0	16
0	20
0	22
0	15
0	0
0	17
0	0
0	19
0	19
0	17
0	19
0	9
0	13
0	15
0	14
0	13
0	16
0	11
0	1
0	5
0	2
0	12
0	13
6	0
0	11
0	0
0	0
4	19
1	49
4	49
1	10
1	8
1	8
2	4
260	86
0	86
4	18
1	0
7	0
1	642
0	869
0	881
0	860
0	803
0	876
1	870
17	815
3	601
0	843
0	819
0	864
0	856
0	807
0	826
0	822
0	5
1	748
0	271
1	744
0	77
0	18
0	475
0	377
0	65
3	35
0	7
0	76
0	64
1	69
0	70
0	69
0	70
0	70
0	69
0	2
0	23
1	116
4	127
3	137
0	116
0	120
0	125
0	118
0	119
0	128
0	81
0	9
0	2
0	3
16	3
3	3
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
37	7
1	7
0	0
0	19
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	23
0	22
0	233
10	270
2	261
0	239
0	2
0	4
6	17
0	176
1	5
0	499
0	508
2	2202
0	2260
0	2187
2	40
0	186
0	0
45	205
0	1
0	370
1	169
3	261
0	2129
0	445
0	1
0	783
0	2178
0	305
0	1492
1	2496
0	556
2	2138
9	943
0	429
0	1082
0	2332
0	220
6	462
29	2076
16	417
0	7
0	2238
6	2195
10	896
4	969
0	260
23	2
9	1969
30	132
1	891
24	1323
1	97
14	65
2	121
1	1396
6	1224
0	1398
0	17
0	1
0	13
0	8
0	9
0	2
0	1676
3633	16850
211	16836
0	16712
0	14922
0	2201
0	1684
9	1682
1	0
2	0
11	20
0	0
1	5
2	21
0	0
0	0
1	1
2	3
877	1028
0	23
12	1012
2	405
10	13
0	0
0	13
1	0
125	0
0	423
0	447
1	386
0	386
2	387
0	384
2	384
0	447
0	289
5	8
6	0
4	0
0	0
0	0
7	4
0	4
0	4
0	144
27	95
2	5
0	8
0	21
1	0
0	1
7	74
0	60
0	0
0	84
1	3
0	40
0	53
1	61
0	10
0	0
0	0
0	25
0	36
0	23
3	27
0	28
0	30
0	29
0	25
0	15
0	4
0	13
0	5
0	5
0	9
0	5
0	0
0	9
0	7
0	5
0	6
0	1
0	5
2	7
0	7
0	7
0	7
0	5
0	7
0	7
0	7
0	7
0	7
0	7
0	7
1	7
0	7
0	5
0	7
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
663	88
0	73
7	31
1	15
1	11
0	0
0	0
0	0
0	0
0	0
0	0
5	157
3	55
4	38
0	43
8	88
1	42
0	59
0	25
0	267
40	259
0	51
0	41
0	24
111	2
0	2
21	25
4	0
0	24
2	7
0	18
0	18
0	6
1	3
0	177
0	710
0	722
0	398
1	517
3	553
0	580
0	690
3	572
5	182
0	425
0	511
1	611
2	272
9	510
0	185
1	91
43	214
1	85
0	210
0	26
0	164
1	155
9	155
6	73
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
3	85
47	110
2	107
5	109
1	61
3	53
5	89
2	62
0	45
0	44
3	46
0	28
14	15
0	52
0	37
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
423	46
28	46
4	27
4	0
3	110
0	21
0	108
0	107
1	98
0	2
3	1
3	1
0	1
2	0
119	46
20	33
6	35
0	17
0	17
0	0
0	0
0	2
0	0
0	483
33	81
28	1683
1	1352
11	1734
7	369
1	1658
1	480
4	247
2	1286
0	0
16	0
4	0
1	0
0	38
122	103
5	59
0	74
0	50
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	777
21	802
2	559
0	9
0	339
0	372
1	25
5	353
0	8
0	31
0	1
0	0
9	0
0	20
2	241
12	212
0	2
0	22
3	6
10	42
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
8	0
0	0
1	13353
67	9098
0	9247
3	10459
42	10956
0	4589
0	4190
0	3622
3	938
22	3377
18	1610
0	219
1	216
10	667
21	754
46	15
1	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
874	202
1	3
5	199
0	171
0	171
0	172
2	174
0	123
0	114
0	54
0	0
89	5
0	0
0	5
7	0
2	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
2	0
0	1
310	587
1	573
0	325
154	82
0	45
12	82
1	55
1	0
8	4
0	4
0	4
2	0
0	0
0	0
333	328
43	0
6	221
50	112
0	148
2	1
7	23
80	2162
0	2061
1	4
8	1075
0	35
0	106
35	0
0	0
0	0
2	3959
0	3877
19	717
92	3413
11	4076
0	263
0	0
2	0
0	0
36	114
21	114
2	50
0	28
0	0
0	0
4	344
295	586
0	583
38	544
0	8
4	0
2	85
0	170
48	194
1	35
0	8
4	0
0	0
0	0
0	38
0	3
0	3
73	1514
2	2016
3	2020
21	49
5	6
2	177
11	226
0	75
3	198
0	16
0	0
1	0
0	0
0	875
1	844
0	970
7	61
0	773
0	767
0	762
0	763
1	921
6	757
5	2
1	41
0	780
2	777
0	770
4	0
0	7
3	10
0	14
1	14
0	77
2	1
0	0
0	12
0	4
0	1
2	0
2	1
0	0
0	5
0	5
0	3
0	362
13	6
2747	1483
1	140
0	554
3	212
2	464
3	49
0	556
2	151
0	0
0	28
0	6
0	323
0	6
0	0
9	331
0	2
9	154
2	133
1	127
0	0
517	100
0	79
3	101
0	0
9	1
268	21
0	21
2	0
0	0
0	0
9	128
0	0
0	1
1	127
0	0
11	113
0	11
0	37
0	0
5	0
0	0
1	11
0	15
0	17
4	0
0	12
0	0
0	458
0	1530
0	688
3	705
0	686
0	230
3	405
7	478
8	1911
2	813
2	356
0	943
0	810
0	602
0	669
0	678
0	444
0	576
19	49
0	335
0	252
0	254
0	135
0	73
0	80
0	31
0	59
0	120
5	468
2	426
0	99
26	46
5	55
0	66
3	128
0	78
22	109
0	108
5	0
2	0
0	0
0	0
0	77
70	200
0	30
0	5
0	114
0	72
1	2043
37	2144
23	457
0	46
31	117
0	225
0	23
0	8
3	2
1	73
0	310
1	0
1	0
0	0
3	953
1344	1057
1	91
0	92
1	85
22	104
5	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
367	23
0	18
1	17
35	9
0	0
0	0
0	0
20	11
11	0
1	11
0	0
6	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	34
0	16
0	46
0	47
0	25
0	23
0	36
0	12
2	11
27	25
0	5
0	22
0	434
14	434
0	305
0	309
0	338
2	90
6	166
4	147
1	66
9	1
0	58
0	50
2	48
0	2
1	177
0	71
0	162
0	73
0	54
0	60
0	53
0	59
0	17
0	7
0	1
0	1
0	0
0	1
0	0
0	0
1	0
0	1
1	1
1	477
0	435
0	433
0	464
0	110
0	85
0	110
0	109
0	91
0	89
0	61
0	19
0	21
1	50
0	39
16	9
0	28
0	8
12	0
0	296
1	304
8	22
6	139
2	121
0	44
0	44
5	50
0	2
1	7
0	0
0	1
1	0
0	0
0	0
0	0
0	0
0	17
0	17
1	10
153	5
8	10
6	17
0	1
5	0
141	293
0	288
28	226
0	168
2	77
369	413
0	116
0	118
3	39
0	52
0	24
4	184
5	0
0	2254
0	2254
1	2286
12	1258
20	2231
1	1663
0	183
0	161
0	282
0	2247
0	2384
0	2206
9	512
0	1553
0	2110
0	2247
4	52
1	2273
0	35
0	197
3	2276
0	2269
0	2420
0	2274
0	2274
1	2365
2	217
0	2099
0	307
7	1773
19	1638
2	789
0	707
0	0
0	86
49	131
0	113
0	67
0	2
1	25
0	24
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
1	875
0	38
4	845
2	87
0	0
0	0
0	0
0	1563
0	1566
2	3
0	10
0	1005
0	381
6	319
15	103
3	57
3	22
0	454
1	478
0	201
0	0
0	6
0	6
1	257
0	35
0	40
0	0
0	3
0	6
8	6
0	1
79	5
0	1
7	4
0	0
0	0
0	0
0	2
0	2
0	2
0	2
3	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	0
0	9
0	4
0	4
0	8
0	8
0	5
0	8
1	5
0	0
0	0
0	0
0	1617
0	3
0	90
1	1617
0	255
0	11
0	3
89	1922
0	1923
2	8
0	16
3	31
0	12
52	11
41	0
0	0
0	25
0	25
2	12
0	25
1	47
0	7
0	47
1	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	3
0	2
0	0
0	0
0	34
0	32
0	8
0	33
1	38
0	27
0	0
0	0
0	0
6	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
1	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
12	2
0	2
2277	94
4	94
0	43
2	43
0	0
0	2
0	0
0	0
1	0
0	0
0	0
0	0
0	0
11	126
0	134
0	110
0	91
0	24
0	61
0	26
0	44
0	51
0	49
0	23
2	132
5	499
0	513
11	141
0	522
0	42
0	10
0	6
1	11
0	7
0	0
6	0
116	0
7	0
0	3
0	0
0	0
787	466
8	101
3	26
0	254
0	43
19	0
4	299
0	0
9	1150
21	1103
0	42
0	1042
0	140
0	0
0	0
3	0
41	6
2	5
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	5
0	0
9	1
0	2
0	0
0	0
0	87
81	69
0	32
0	0
48	0
11	1134
3414	1174
0	225
1	326
0	239
1	40
0	0
2	23
0	26
0	209
0	175
3	199
1	33
1	0
0	7
0	4
2	0
0	0
0	53
0	70
0	6
0	40
0	32
3	0
1	0
0	0
1	0
0	0
0	0
0	10
0	10
0	10
0	10
0	1
0	1
0	1
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
56	33
0	2
0	17
0	14
3	0
0	0
0	0
0	49
7	49
0	27
4	16
0	13
0	15
1	0
0	0
1	0
55	2
15	5
0	5
0	0
194	45
2	24
0	24
21	21
0	1
5	188
58	1239
0	120
10	1267
0	33
0	147
0	194
7	1237
12	149
3	0
0	1
15	1
0	1
0	1
0	0
0	0
0	94
3	218
10	399
7	1
0	364
0	56
0	40
0	343
1	105
27	254
0	104
6	12
51	0
31	11
0	11
0	8
2	4
3	1
0	0
10	2103
1	12
0	10
0	0
0	0
0	0
0	0
103	755
15	680
17	6
6	111
57	90
62	21
0	0
2	79
1	119
3	145
23	161
9	87
7	92
13	38
0	3
2	8
0	5
1	1
2	1068
0	1
0	0
2	0
0	0
0	5
0	5
27	122
0	109
0	33
0	13
0	2
16	16
0	11
0	5
1	12
0	5
0	12
0	7
0	0
0	0
0	19
0	16
1	11
0	18
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	3
1	2
0	1
0	3
0	3
0	0
0	4
0	4
0	4
2	1
0	1
0	3
0	3
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	244
2	276
0	276
1	89
0	54
0	28
0	43
0	13
0	1
0	7
2	91
0	29
0	37
0	42
0	5
110	508
2	48
0	48
0	272
0	348
2	337
1	336
2	20
12	9
0	7
0	6
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	0
0	0
0	0
0	0
0	0
2	0
1635	2034
0	123
6	1911
25	187
9	159
1	0
0	164
2	158
0	137
1	2
0	4
0	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	54
0	72
0	61
0	57
3	1
0	6
0	0
0	0
154	41
0	7
0	40
29	51
45	149
1865	4944
10	1374
101	107
0	66
1	5
0	266
8	20
2	57
6	25
18	206
7	1164
2	2463
0	71
3	7
13	2003
0	0
8	0
2	0
0	1391
1	1290
0	1299
0	742
0	862
7	829
0	1223
0	1236
0	1225
0	1268
10	1258
0	1239
1	1256
6	622
0	1270
2	1033
9	325
0	668
2	50
0	129
0	61
9	31
0	14
0	5
9	3
0	77
0	18
578	18
3	4
0	14
0	0
26	8
8	11
3	4
26	2
0	0
250	461
10	431
0	109
1	58
5	173
0	0
16	165
0	165
1	130
0	134
0	114
50	28
2	3035
2	2286
0	2514
13	634
50	2305
0	2278
1	1929
0	2280
0	2226
0	2450
0	1529
0	409
0	390
0	354
98	97
0	0
0	348
2	296
31	765
0	36
3	2
0	5
2	355
0	325
1	430
7	1
0	346
0	0
0	0
0	94
0	20
0	33
0	20
0	150
0	20
0	153
17	150
0	17
0	150
0	20
0	153
0	29
0	153
0	458
0	91
0	18
3	0
2	0
0	176
1	226
0	94
0	1
0	60
3	76
2	17
0	24
0	0
0	0
917	79
7	79
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	2
0	2
0	2
3	2
1	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	26
0	26
0	0
141	0
0	0
0	0
0	3
0	3
243	288
5	257
0	244
0	0
245	259
24	2592
0	2572
0	20
0	143
4	112
0	9
5	293
2	271
0	280
0	314
0	281
6	180
0	148
1	1
2	0
2	31
0	31
0	27
0	0
0	2
1	2
0	0
1	0
116	3674
0	3628
303	2485
0	425
18	325
3	377
22	1333
2	972
353	781
44	839
4	108
0	20
2	110
11	15
11	3230
0	4669
0	4735
0	4699
2	4695
0	4557
1	4571
102	4620
0	4641
0	4318
2	626
0	4132
0	4136
0	4130
27	451
5	0
0	1134
0	1134
0	465
6	298
0	27
1	1
123	1
0	0
0	0
1	0
4	0
0	0
1	0
0	321
0	315
0	200
0	278
1	8
0	187
0	192
0	142
0	21
0	49
0	14
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	68
0	0
0	51
2	4
0	83
1	86
8	5
5	5
0	72
2	2
0	55
0	1
0	55
0	26
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
2	7
0	7
0	7
0	5
0	5
0	5
0	1
0	0
0	0
0	0
0	0
1	1444
0	1390
29	517
0	6
8	1272
5	29
0	13
0	146
0	267
0	214
20	778
6	376
0	20
0	63
0	40
0	0
1	0
0	0
0	0
343	229
3	75
0	0
0	28
0	38
0	0
0	10
0	8
0	0
0	13
0	3
0	0
0	54
0	52
0	14
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	1
0	27
0	27
0	29
0	28
0	9
0	14
0	19
11	28
0	1
5	27
13	13
10	9
0	1176
0	3210
2	0
0	4
0	3169
0	3214
0	2098
0	3208
0	1203
0	2854
0	1460
0	1814
1	1067
344	3458
0	346
0	264
0	1200
4	3211
0	3185
9	3157
26	3184
24	3157
48	3216
21	2568
20	3239
8	997
0	2690
0	885
14	0
0	0
2	0
0	0
0	0
2	0
0	0
0	0
0	0
2	312
0	1052
0	1017
0	851
0	286
2	0
5	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	3
0	0
0	0
0	3
0	3
0	3
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1576
0	1576
7	833
0	1823
0	1514
0	1824
0	1827
0	1678
0	1571
0	1690
0	1764
5	1761
1	1779
0	1658
1	1570
0	1510
0	1708
0	1768
0	880
0	877
0	791
13	1717
0	1712
0	1706
0	1819
0	1308
0	33
0	599
5	753
0	255
0	250
0	189
0	98
0	164
2	112
0	105
1	1
0	0
0	0
560	1140
2	1102
39	351
2	33
0	0
0	0
0	0
8	0
0	0
0	0
0	165
0	107
0	87
8	124
0	164
0	2
1	0
29	1
0	537
0	4271
27	4184
0	3845
0	2325
59	3938
3	3092
0	2749
0	2354
0	606
1	240
0	529
3	96
3	73
2	73
0	1
0	1
0	0
0	1
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	6
0	7
0	1
0	3
0	4
0	3
0	0
0	0
0	0
0	1
0	0
369	32
2	31
1	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
11	1998
125	666
5	2033
2	2004
7	1997
0	1755
3	0
0	8
0	7
0	8
0	1
0	2
2	1
0	2
0	1
0	711
0	720
0	748
2	72
110	769
22	225
0	583
28	163
0	43
1	47
0	56
0	78
5	88
0	52
1	31
0	105
0	47
0	84
0	75
0	79
0	5
1	43
0	2
0	21
2	31
0	7
1	13
0	13
0	8
0	1
3	1
1	6
0	1
0	76
0	58
1	74
0	31
3	14
0	1
10	29
0	4
1	5
128	0
8	0
0	0
0	0
0	0
0	0
0	3647
1	246
15	995
391	3953
0	79
176	2276
0	1264
0	1037
11	1267
15	838
1	232
1	892
0	803
0	1620
620	774
0	608
78	904
1	330
1	415
34	515
3	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	6
0	6
0	7
0	5
0	7
0	6
0	0
0	7
0	7
0	6
0	5
0	2
0	0
0	0
1	112
0	109
0	85
4	96
2	25
0	21
1	22
0	2
0	7
0	8
0	3
0	0
0	623
1	607
0	40
0	94
7	105
1	33
1	9
0	0
0	0
0	0
0	0
0	0
0	0
6	312
0	255
187	339
10	232
1	256
0	162
0	82
0	92
1	8
0	81
0	0
0	4
0	4
0	0
0	0
0	0
0	693
0	296
18	180
2	971
0	128
380	671
0	4363
325	4404
5	641
0	3808
2	2201
0	579
0	508
0	379
1	457
0	668
22	227
6	180
2	277
6	55
5	757
0	0
0	609
1	3573
0	39
2862	3561
0	0
26	609
8	609
0	128
0	35
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
285	468
2	274
4	192
87	7
21	1
3	0
6	620
0	2042
41	3646
0	373
0	358
11	2669
34	2647
10	1393
1	120
1	156
36	721
0	2808
0	266
2	422
0	389
0	385
3	1
3	0
0	9
1	9
6	3
15	1
3	0
0	7
0	0
0	0
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	12
4	225
0	271
3	441
286	498
1	172
5	8
0	5
0	0
1	5
0	0
0	1
0	4
0	4
0	4
0	0
0	0
0	7
6	985
54	1298
0	1181
4	37
54	277
0	5
12	265
0	22
0	20
1	28
0	29
0	0
19	229
64	188
0	193
3	7
3	149
11	1
0	26
0	61
0	0
33	1529
0	1593
1	548
0	785
0	73
0	8
0	1
13	1
19	0
0	25
0	12
0	20
0	164
0	14
0	76
0	203
2	2
0	98
0	45
0	38
0	132
0	176
0	6
0	17
0	197
0	38
0	49
0	17
0	191
9	151
0	21
2	164
0	5
0	106
0	18
53	119
2	1
1	1
2	30
0	30
0	0
