UniqueCount	AmbigCount
0	0
1	1
9	941
0	890
0	864
0	848
0	790
1	765
0	762
4	767
0	209
0	1
1	251
7	1584
1	1587
12	449
61	250
1	0
1	3
0	1
19	850
0	798
0	120
1	641
0	739
0	587
0	730
0	754
0	711
0	666
29	21
3	82
0	17
0	2
0	250
0	4
1	56
0	214
3	278
16	85
36	24
5	20
8	8
277	681
3	1
10	1
0	0
0	3
1	217
11	38
0	220
0	93
32	1473
0	1345
25	1219
8	434
10	17
2	104
0	58
0	34
22	96
2	47
42	27
1	74
7	381
6	381
12	378
7	337
3	1
284	6886
1	9848
39	10725
60	802
23	1499
2	1184
73	1321
2	582
10	51
1	3500
2	1
0	1
0	0
1	1
0	0
0	0
2	0
0	0
0	3
0	3
0	3
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
1	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
2	1
0	0
0	0
0	0
0	1
0	0
0	0
6	84
0	17
0	0
0	0
0	0
0	1
0	82
1	14
0	80
0	19
0	25
0	19
1	24
0	19
0	38
0	28
0	24
1	18
1	16
0	14
0	4
0	64
1	34
0	45
0	23
0	0
6	0
3	0
3	0
0	42
0	47
5	106
1	129
0	77
48	88
0	33
0	101
0	85
4	90
0	81
0	22
0	81
0	6
0	0
0	0
1399	100
1	0
0	39
0	61
0	3
0	3
1	44
0	29
1	42
0	0
11	6
0	4
9	12
0	24
34	1
0	6
0	2
0	0
7	0
0	0
1	0
4	909
0	75
0	1046
1	172
23	54
0	630
0	148
183	290
10	282
0	273
0	283
0	171
0	189
0	26
0	3
1	2
2	1
6	0
0	0
0	2
0	2
0	2
0	2
0	2
0	1
0	0
0	0
0	0
2	346
0	329
1	242
1	48
4	3
5	2
5	0
0	13
0	35
13	17
4	1
0	12
0	0
0	11
0	11
0	28
0	2
11	23
0	6
14	47
0	1
0	55
0	61
9	60
0	61
1	62
2	321
0	285
1	45
0	58
33	55
49	333
0	361
0	24
4	79
4	0
0	20
3	5
4	0
0	0
0	64
0	68
0	304
0	293
0	306
0	303
0	99
0	303
0	69
0	66
0	44
3	46
0	268
5	44
3	222
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
57	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
9	24
0	24
0	23
0	7
0	2
0	2
1	17
0	0
26	17
0	17
1	4
0	11
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
92	406
0	406
13	212
32	213
52	14
0	117
0	57
0	32
0	16
1	81
0	126
1	63
0	18
0	17
0	12
0	15
0	15
0	9
0	9
0	10
0	9
0	14
0	7
0	0
0	8
0	5
0	0
0	0
0	11
0	6
0	31
0	30
0	39
0	57
0	24
0	1
0	35
0	0
0	34
0	37
0	42
0	42
0	22
0	25
0	32
0	26
0	34
0	35
0	18
0	2
0	10
0	1
0	27
0	23
9	2
0	23
0	0
0	0
4	3
0	6
0	6
0	3
1	3
0	2
0	1
410	92
2	92
4	19
1	0
0	0
12	1008
0	1381
0	1418
0	1389
0	1260
0	1409
6	1394
16	1301
1	921
0	1340
5	1289
0	1392
0	1374
0	1243
0	1270
0	1290
1	8
0	1220
0	430
7	1214
1	114
0	21
1	797
0	625
2	114
11	79
0	12
0	150
0	125
1	140
0	140
0	140
0	142
0	141
0	140
4	2
1	31
9	188
17	213
5	237
0	186
0	197
1	215
0	196
0	198
0	221
4	133
0	23
0	6
0	8
17	8
6	6
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1
0	1
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	47
4	42
0	245
10	286
1	293
0	250
2	1
0	3
41	19
0	201
8	2
0	427
1	438
2	2601
2	2859
1	2574
0	27
1	130
0	3
68	303
0	0
0	313
2	128
0	211
0	2728
0	409
0	3
0	935
0	2556
2	439
0	1575
2	3278
0	860
0	2500
20	1227
0	370
0	1053
0	3008
0	297
10	714
59	2764
15	673
0	8
1	2834
7	2574
3	866
3	947
1	191
21	5
6	2386
19	121
4	987
16	1556
4	92
11	49
2	153
0	1847
5	1588
0	1845
4	22
0	0
0	14
0	7
0	16
0	1
4	1339
3010	12269
682	12268
0	12168
1	10753
0	1683
0	1343
0	1337
1	0
0	0
0	6
0	0
0	1
2	6
0	0
1	0
0	2
1	1
559	713
0	16
7	699
7	248
1	1
0	0
0	1
0	0
58	0
0	161
0	170
0	144
0	144
0	144
0	146
0	146
0	170
0	114
0	1
0	0
2	0
0	0
0	0
3	0
0	0
0	0
0	29
2	25
0	0
0	0
0	1
0	0
0	0
0	13
0	12
0	0
0	14
0	1
0	11
0	11
0	12
0	1
0	0
0	0
0	4
0	5
0	5
0	6
0	5
0	5
0	5
0	3
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	2
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	1
0	3
0	3
0	3
0	3
0	3
0	2
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	0
925	129
1	101
16	33
0	19
0	15
0	0
0	0
0	0
0	0
0	0
0	0
5	326
13	106
17	91
0	57
60	221
28	95
0	135
0	42
1	425
42	414
0	58
0	47
0	30
261	14
0	14
75	85
12	0
0	83
18	28
0	52
0	48
5	36
8	10
0	325
0	1279
0	1355
6	752
4	905
13	987
0	1059
0	1257
3	1070
7	348
0	756
10	1051
8	1120
5	535
3	856
0	345
0	173
79	467
2	214
0	457
0	60
0	314
0	306
26	306
8	138
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	111
29	131
4	171
3	178
4	104
0	79
3	177
0	93
0	47
0	67
4	44
0	23
7	15
0	18
0	7
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
841	102
95	101
10	40
32	0
0	40
0	9
0	40
0	40
0	39
0	0
0	0
2	2
0	1
0	0
136	79
22	60
6	59
4	796
0	796
2	6
1	6
0	49
0	0
1	621
59	93
78	2195
1	1764
15	2221
17	416
1	2141
0	629
18	296
1	1637
0	0
30	0
14	0
1	0
0	26
57	63
5	25
0	42
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
3	554
14	571
0	345
0	0
0	266
0	236
0	9
5	281
0	6
0	26
0	7
0	6
2	3
0	11
2	218
18	196
1	1
0	16
1	6
13	50
0	0
0	0
0	0
2	0
0	0
0	0
13	0
0	0
0	0
7	0
0	0
0	19597
89	13632
0	13842
0	15555
58	15792
1	6300
0	5713
0	4854
1	1295
10	4539
15	2525
0	290
0	308
22	886
23	1033
19	7
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
216	38
1	2
0	36
0	37
0	37
0	35
0	43
0	31
0	31
0	11
0	0
102	9
0	0
0	5
5	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
161	287
0	284
0	157
172	154
0	75
1	154
0	97
2	0
15	3
0	3
0	3
0	0
0	0
0	0
355	328
54	0
0	112
53	62
0	77
0	0
1	0
48	1066
0	1026
2	5
3	535
1	10
8	50
7	0
1	0
0	0
3	2899
0	2843
8	483
81	2477
5	2995
5	177
0	0
0	0
0	0
12	75
12	75
0	23
0	7
0	0
0	0
4	299
434	625
0	624
47	561
0	8
15	0
3	92
0	230
72	255
5	35
0	14
22	0
0	0
0	0
0	47
0	0
0	0
75	2183
11	2776
13	2776
20	81
18	9
2	219
41	321
4	113
13	247
0	17
0	0
5	0
0	0
0	3410
0	3324
0	3604
3	272
0	3103
0	3059
0	3058
0	3060
0	3476
4	3001
0	9
2	187
0	2923
1	2889
0	2879
5	0
1	22
6	38
2	100
3	97
0	381
0	26
0	0
0	31
0	33
0	0
2	0
9	0
0	0
4	20
0	20
0	13
0	2168
134	25
19934	9323
12	765
0	3733
64	1178
14	2958
23	344
19	3492
24	965
1	0
0	10
0	1
0	131
0	13
0	1
4	135
0	1
30	112
2	96
0	71
1	1
1381	274
1	215
19	286
1	0
17	2
418	40
0	40
3	0
0	0
1	0
10	110
0	0
0	0
1	110
0	0
17	101
4	21
3	32
0	0
4	0
0	0
0	1
0	2
0	2
0	0
0	2
1	0
0	688
1	2313
0	1085
7	1117
3	985
0	363
7	628
3	739
24	2799
1	1164
4	571
0	1505
0	1204
0	918
0	1050
0	1070
0	705
2	922
45	74
0	551
0	402
0	422
0	222
1	139
1	105
0	56
0	21
0	156
7	602
0	567
0	198
13	30
0	26
1	120
1	95
0	44
18	42
0	42
2	4
0	0
0	4
0	4
2	97
101	284
0	37
1	32
1	177
3	81
1	1800
19	1884
31	399
1	44
83	72
2	166
0	16
0	11
3	2
8	97
1	300
6	0
1	1
0	1
13	1075
1497	1183
1	99
1	100
0	79
42	107
9	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
421	37
0	28
1	20
23	8
0	0
0	0
0	0
3	0
7	0
0	0
0	0
7	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	42
0	23
0	59
0	57
2	29
0	24
0	42
0	10
2	13
22	21
1	7
0	17
0	285
12	285
0	217
0	211
0	226
1	60
8	120
1	102
1	53
9	0
0	13
1	7
0	6
6	1
0	41
0	9
0	35
0	8
0	5
0	6
0	5
0	6
0	3
1	1
0	6
0	6
1	0
0	6
0	0
0	0
2	0
0	6
2	0
3	884
0	804
0	801
0	834
0	236
0	166
0	213
1	200
0	187
0	186
3	135
0	35
0	42
1	131
0	86
23	23
0	34
0	18
15	0
5	864
0	893
10	86
7	360
5	281
1	112
1	112
9	132
8	4
1	15
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	8
59	7
1	8
3	8
0	4
4	0
202	414
0	409
41	323
1	127
2	57
421	427
0	82
8	78
0	29
0	101
0	46
11	205
3	0
0	3802
0	3802
3	3812
20	1999
29	3727
7	2763
1	272
0	242
1	384
0	3775
0	3985
0	3737
41	893
0	2586
0	3582
0	3774
1	83
2	3866
0	44
0	252
1	3822
0	3843
0	4035
0	3855
0	3853
0	3925
10	282
3	3589
0	576
2	2980
52	2790
6	1325
0	1173
0	0
0	49
27	66
8	61
1	28
0	6
0	13
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	7301
0	202
15	7149
7	573
0	0
0	0
0	0
4	3913
0	3920
11	2
4	36
0	2710
1	1110
19	928
38	266
5	178
7	77
0	1005
2	920
0	456
1	6
0	18
0	18
15	430
2	66
0	79
2	4
0	8
0	8
7	8
0	0
1300	121
27	19
4	108
27	7
0	0
0	0
1	6
0	6
2	5
0	6
63	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	33
0	32
0	0
0	33
0	12
0	12
0	20
1	19
1	14
0	14
0	6
0	0
0	0
0	0
0	2156
0	1
2	206
1	2155
1	234
0	26
0	1
93	2315
0	2281
2	22
0	13
2	52
0	29
38	10
20	0
0	2
0	23
0	21
5	11
0	19
7	39
0	6
0	39
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	45
0	45
0	17
8	9
0	1
5	4
0	294
2	262
0	67
14	280
0	306
1	234
0	0
0	0
0	0
10	0
0	4
0	4
0	3
0	0
0	3
0	0
0	1
0	1
0	0
0	1
0	0
1	0
0	0
0	3
3	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	5
0	5
9336	400
12	400
0	18
1	16
0	2
0	12
2	0
0	0
0	0
0	0
0	0
0	0
0	0
7	161
0	169
3	116
3	117
0	31
0	78
0	47
0	71
0	63
2	53
4	22
2	317
9	1193
0	1240
12	338
0	1270
14	68
0	9
0	8
4	23
0	17
1	0
2	0
38	0
5	0
0	14
0	0
0	0
2280	1276
32	260
18	43
0	693
1	124
49	0
4	867
0	0
15	2281
55	2183
0	73
1	2061
0	340
0	0
0	0
4	0
6	8
1	5
0	3
0	0
0	0
0	0
0	1
0	1
0	3
0	0
0	6
0	0
0	1
0	3
0	3
0	6
0	3
6	6
0	6
0	0
0	0
5	58
27	62
0	34
1	0
57	0
10	2319
6051	2389
1	556
0	796
3	554
8	70
2	0
15	60
0	70
0	535
0	417
5	513
0	101
8	2
0	34
0	26
17	11
1	1
4	93
0	143
2	11
0	136
0	97
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	5
0	7
0	7
0	0
0	0
0	0
1	3
0	1
2	3
0	1
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	9
0	0
0	5
0	4
1	0
0	0
0	0
0	44
5	44
2	13
1	7
0	7
0	6
0	0
0	0
0	0
88	0
13	2
0	2
3	0
825	179
24	70
0	70
165	108
0	0
19	450
115	2736
0	293
8	2754
3	51
0	334
0	441
3	2734
10	372
0	0
0	0
12	0
0	0
0	0
1	0
0	0
0	280
7	685
38	1195
25	2
3	1066
0	166
0	103
0	1054
4	324
149	746
1	312
15	45
163	0
92	17
3	13
2	17
17	9
5	0
1	0
56	7859
6	14
1	14
0	0
0	0
0	0
1	13
440	2045
91	1807
30	30
21	399
167	311
268	89
0	0
5	244
2	354
12	397
61	437
21	217
22	215
29	66
0	9
3	10
0	0
0	0
0	1321
0	0
0	0
0	0
0	0
0	0
1	18
24	124
0	113
0	47
0	23
0	6
63	19
0	8
0	9
4	4
4	5
0	9
1	4
6	1
0	1
0	20
0	22
1	12
0	18
0	2
0	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	9
0	9
0	0
0	11
0	11
0	11
0	2
0	3
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	191
4	206
0	203
0	63
0	32
1	16
2	45
0	15
0	1
0	10
0	69
0	24
0	38
0	31
0	2
114	662
11	46
0	46
0	331
0	455
4	435
2	435
2	40
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1011	1405
0	108
1	1296
22	356
30	287
8	1
3	304
0	291
0	236
0	1
1	13
8	95
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	28
0	26
2	24
4	0
0	0
0	0
0	0
432	87
3	27
2	87
29	112
85	332
4105	10676
25	2934
232	237
0	156
2	24
0	523
14	32
7	115
14	49
90	432
4	2342
4	5403
6	139
11	8
23	4509
0	3
12	2
1	2
0	2847
0	2663
2	2659
9	1595
0	1817
44	1732
0	2557
0	2608
0	2578
0	2637
13	2617
0	2644
24	2675
24	1350
0	2624
1	2135
52	646
0	1311
0	103
0	261
0	132
43	88
0	43
0	15
18	3
0	118
0	44
1233	50
9	2
2	48
1	0
27	6
1	8
3	0
18	1
1	0
170	334
11	290
0	89
0	59
7	135
5	0
18	220
3	220
0	165
0	174
0	161
68	31
0	3880
28	2908
0	3325
19	804
256	3008
2	3047
10	2583
0	3102
0	3007
0	3198
0	2015
0	567
0	530
0	488
285	134
0	0
0	511
2	463
44	1049
0	72
16	7
1	8
13	517
3	483
6	558
13	1
0	487
0	0
0	0
0	165
0	32
1	48
0	35
0	247
0	31
0	247
42	247
0	33
0	248
0	28
0	248
0	38
0	247
0	583
0	148
0	33
28	0
0	0
0	53
0	72
0	37
0	0
0	15
2	22
0	4
1	8
0	0
0	0
824	100
15	100
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	4
0	4
1	4
4	4
1	1
0	1
0	1
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
53	51
0	51
0	0
453	0
0	0
0	0
0	0
0	0
371	488
20	457
0	403
0	0
267	220
30	2703
0	2679
2	8
0	153
30	110
0	3
5	107
0	93
0	93
0	107
0	93
0	64
0	55
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
86	3999
0	3924
332	2647
0	489
33	366
0	481
19	1438
1	1102
410	898
40	955
6	177
0	17
2	150
8	9
6	6656
0	9714
0	9864
0	9775
11	9764
0	9396
8	9531
306	9540
0	9683
0	8940
1	1275
0	8629
0	8663
0	8627
98	828
2	6
3	2455
0	2455
0	991
11	632
0	88
0	34
333	3
0	0
0	0
17	0
12	0
0	0
3	0
0	4730
0	4667
4	3103
0	3955
6	120
0	2782
3	2929
31	2078
4	375
1	643
3	266
0	54
10	39
8	38
1	0
0	4
0	4
0	3
0	0
0	0
0	0
2	6
1	64
0	0
0	136
7	10
0	227
11	248
42	17
7	18
0	196
2	28
4	155
0	4
0	154
2	72
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1494
0	1444
133	613
1	16
8	1318
33	38
16	16
0	141
0	175
0	135
63	762
4	323
4	23
0	80
3	46
0	0
1	0
0	0
0	0
179	117
1	52
0	3
0	9
1	6
0	0
0	13
0	7
0	0
0	10
0	0
0	1
0	12
0	14
2	6
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
1	10
1	10
0	14
0	12
0	2
0	6
0	7
6	10
1	1
0	10
6	4
16	1
0	1886
0	5119
6	0
0	0
0	5058
2	5127
0	3525
1	5110
0	1941
0	4566
0	2296
0	3115
0	1636
620	5505
2	550
1	363
0	1937
8	5134
0	5064
14	5033
40	5075
49	5013
124	5131
47	4179
40	5175
19	1550
0	4192
0	1337
4	0
1	0
4	2
1	2
0	2
1	0
0	0
0	0
1	0
1	950
0	2828
0	2730
0	2386
0	738
5	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	46
0	46
2	44
0	36
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1205
0	1197
31	628
0	1383
0	1209
0	1381
0	1399
0	1252
0	1155
0	1256
0	1307
1	1312
2	1350
0	1230
0	1198
0	1198
0	1284
0	1323
0	671
0	655
0	603
45	1257
0	1258
0	1258
0	1357
0	981
1	43
11	372
20	496
0	180
6	204
2	184
0	60
0	107
4	97
2	113
0	3
0	0
0	0
1116	2164
7	2076
37	650
1	50
0	0
0	0
0	0
11	0
0	0
0	0
0	216
0	125
0	110
27	168
0	216
0	3
10	0
32	0
0	639
0	4715
54	4558
0	4134
9	2527
45	4242
14	3391
0	3058
0	2630
0	661
5	282
0	588
12	122
27	347
22	347
0	5
0	3
0	1
0	3
0	3
0	0
0	0
16	4
0	2
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	3
0	3
0	1
0	0
0	0
0	0
0	0
0	0
7	1
1	0
0	0
1	6
0	3
1	3
0	0
0	0
0	0
0	0
0	0
0	0
12	1643
399	562
10	1700
0	1650
25	1636
5	1446
1	0
1	19
0	17
0	18
3	8
0	1
2	2
0	1
0	1
13	5129
2	5138
3	5365
22	394
221	954
33	265
0	747
95	398
0	131
0	123
2	150
0	229
2	255
0	153
3	71
0	247
0	128
0	169
1	169
1	166
0	12
2	85
5	6
0	46
0	69
0	6
0	19
0	21
0	20
1	3
14	17
1	10
1	2
0	163
0	143
1	156
0	99
15	24
3	9
31	34
10	2
0	3
271	0
21	2
3	0
0	0
0	0
0	0
0	3886
4	276
12	1092
424	4260
0	81
254	2585
0	1341
0	1066
11	1401
35	883
3	251
2	986
0	886
0	1873
701	868
0	672
107	1001
8	331
1	495
24	618
0	25
0	0
0	0
0	0
0	0
0	0
2	0
2	0
0	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	33
0	33
0	20
8	30
1	9
0	2
1	5
0	3
0	3
0	2
0	0
0	0
0	424
1	420
7	30
1	59
0	69
0	22
7	4
0	0
0	2
0	2
0	2
0	2
0	0
3	318
0	258
222	342
14	264
0	258
0	168
1	74
0	102
0	9
0	88
1	0
0	3
0	3
0	0
0	0
0	0
0	604
0	211
12	196
4	902
1	129
467	694
0	4190
307	4280
16	652
0	3788
2	2224
0	592
0	513
0	385
1	511
0	778
9	206
9	182
19	276
17	54
7	686
0	0
5	742
1	4771
0	84
3351	4764
0	0
125	2664
32	2673
0	616
0	131
0	2
0	0
3	0
1	0
0	0
0	2
0	2
0	0
0	0
0	0
1	0
323	472
0	286
2	185
62	10
29	2
0	0
0	440
0	2141
49	3615
3	458
0	339
5	2571
28	2499
4	1546
0	53
0	68
24	683
0	2824
0	262
0	416
0	368
0	372
16	0
4	3
0	14
4	13
22	4
63	5
1	0
0	15
0	1
0	1
0	5
0	1
0	5
0	1
0	1
0	1
0	1
0	1
0	1
0	7
0	18
11	450
0	543
4	903
592	1054
3	391
9	8
0	1
0	1
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	1220
84	1586
0	1422
2	64
29	206
0	1
27	202
0	7
1	10
2	30
0	36
0	0
11	90
19	82
1	78
5	12
1	64
4	2
0	17
0	32
0	0
19	1458
0	1512
2	524
0	735
0	62
0	14
0	2
6	2
18	0
0	53
0	20
0	36
